username,link,path,gender,mode,activity_level,chapter_location
1890688210455c9cf61f1fa4346ecd32e46aef750e8d1fb6ace63bede03d3ec8,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/7bbf5e7db7b14bd5af987ba913855eb5/#part-2-research-methods-i-child,m,audit,30_min_to_5_hr,Part 2: Research Methods I
1890688210455c9cf61f1fa4346ecd32e46aef750e8d1fb6ace63bede03d3ec8,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/7bbf5e7db7b14bd5af987ba913855eb5/#part-2-research-methods-i-child,m,audit,30_min_to_5_hr,Part 2: Research Methods I
7714f49c09d7298438aca79893408a87f122e3f133b13f9470228adc28397700,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,verified,30_min_to_5_hr,Part 1: What Is Psychology?
88036e97a722f55aa7c53335df8d30a3cb556506c319abc0f9a92faba8fe471a,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,verified,under_30_min,Part 1: What Is Psychology?
092313761d192cc60141632d536d008aef6e311566f80b7827211d3d0a945094,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/7bbf5e7db7b14bd5af987ba913855eb5/,f,audit,under_30_min,Part 2: Research Methods I
c02fba11bb42e8089f823f438ea7fbbc0b1f1d01dbb19dbabcb622cd1d87fa53,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/1?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40vertical%2Bblock%407e6d9c005aab446a8f567073e665a676,f,audit,under_30_min,Part 1: What Is Psychology?
3ea3317c1fec51d95a3afe030010ba34176ab939636ca04d5c87e5a8f14b5cba,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,under_30_min,Part 1: What Is Psychology?
d09812d61d323a0291c5030b56383248becd4fb1dd52367bdd6cbe3bdb0f2fb9,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
d09812d61d323a0291c5030b56383248becd4fb1dd52367bdd6cbe3bdb0f2fb9,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
7da8589a353e5dfb84fc99d9cb4b78ff450252a9fe1500c89b610a766aab329d,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
7da8589a353e5dfb84fc99d9cb4b78ff450252a9fe1500c89b610a766aab329d,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
9e1713377322ce7036c1050f0818b3ad9a09c77d1d8fa5cec8f7a265bd92cf79,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
e4fc3ac9090d49a2b12fbb42d0a789e79636e02b883b594b1c38adb08e21a2b1,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,NA,audit,under_30_min,Part 1: What Is Psychology?
f1f418323479194d0c84f3ef4307f08c712a8400afac7f1fd62f24fde73bea2e,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
5a2486bb634676b707511e3ceb43b1fc907b3ddcdda80768becc4393a0e5a209,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,under_30_min,Part 1: What Is Psychology?
5a2486bb634676b707511e3ceb43b1fc907b3ddcdda80768becc4393a0e5a209,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,under_30_min,Part 1: What Is Psychology?
91ef6118b7e4c1fba02c0ef8ef60056ed59152c85ddb7a82493428dda5c778c8,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
54b9fed0be35e23a30262f73c594040d681351e3c82e6d514b6d2043acc5a61d,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,NA,audit,under_30_min,Part 1: What Is Psychology?
c86a4a5d1f886ed8d357ce1ead4d2793799c85ae940364362cf8b30cd6c6e712,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,m,audit,over_5_hr,Part 1: What Is Psychology?
408a104e085fd347282f74c3d6ffd65f7c018c751728c7ef7345b899909dcd39,"{""target_url"": ""https://linnearitland.wordpress.com/"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/5172164dac324a3f846d193eecd559e0/134a9f0b1c4b45228334ca553992e493/?child=first,f,audit,under_30_min,Course Information
408a104e085fd347282f74c3d6ffd65f7c018c751728c7ef7345b899909dcd39,"{""target_url"": ""http://psych.ubc.ca/persons/steven-barnes/"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/5172164dac324a3f846d193eecd559e0/134a9f0b1c4b45228334ca553992e493/?child=first,f,audit,under_30_min,Course Information
408a104e085fd347282f74c3d6ffd65f7c018c751728c7ef7345b899909dcd39,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,under_30_min,Part 1: What Is Psychology?
21fdf0eb60843b66411a45151445e8141371924adc142fa24234f670b3d40192,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
681d94908f9571a0550b4fbec8f3207ce3a8a4683402f6d0af1e024718381676,"{""target_url"": ""http://www.wikihow.com/Take-Cornell-Notes"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/79881c6fdd5f442d849aeb75d28c6ca8/,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
4e6cc8ca466d8c82872111cee8612d45f24166c713edaeaf35c3eea9eb38bbea,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/9f7cb071c221b85373c65243d4d3a7c4/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part3_Quiz3_answers_updated_Oct27_2016.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/88ebd7b2914a4e05b41174bdb11a9da9/?child=first,f,audit,30_min_to_5_hr,Part 3: Research Methods II
76f32a7f896bb6ad6a21352b634ca534848364636280bef6882728cb2369145d,"{""target_url"": ""https://support.edx.org/hc/en-us/articles/206503568-What-is-a-self-paced-course-How-do-they-work-"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/5172164dac324a3f846d193eecd559e0/8024ad96ea0d4ec3b9ff891a8dca096b/,m,audit,under_30_min,Course Information
3cbdd248ac511a10d911f7e85fa75873e53890d5f3b08223d0557271a1e6f9d2,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/9c13e2c128757b7c226dea6d1bd2899b/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part2Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/0a9f7e4a913144d5b4de1872ba2a3e23/,f,audit,30_min_to_5_hr,Part 2: Research Methods I
348c1dc3532f631d745d751b3ec45cbea216accf4f49f3c8cfb113503b518b08,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,m,audit,under_30_min,Part 1: What Is Psychology?
439b930db5a9a8faf705fb7fcdb614034c44c0ba81a2ead9d24c3bce950e8f99,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,audit,under_30_min,Part 1: What Is Psychology?
3152efd8edfcafc7dc624e5d52d7e6cd8a02074e4f30052f751665bcd1d6cd15,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,audit,under_30_min,Part 1: What Is Psychology?
3152efd8edfcafc7dc624e5d52d7e6cd8a02074e4f30052f751665bcd1d6cd15,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,f,audit,under_30_min,Part 1: What Is Psychology?
5b82ed417eade8d87ec3566552ea6f8734f213d1c84d9401427ea87a5b6253e1,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40sequential%2Bblock%40d469bbfa19454aaf934f4c4c54da6f87,NA,audit,30_min_to_5_hr,Part 1: What Is Psychology?
590d1d3b56a22f283451d23385ad685282787733279b7f8f8083469363f25e63,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40sequential%2Bblock%40bae4586b8df44807816169824403920c,f,audit,under_30_min,Part 1: What Is Psychology?
d1807e0493b694b16a51304b242d726462d869a6e4eb0ee94864eec36f0f33a4,"{""target_url"": ""http://openstaxcollege.org/l/scatplot"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/4ce84023cb1841cdb637a904bdf2cd08/1?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40vertical%2Bblock%40978e4854095f45cdb358a8e0b7d6ef76,f,audit,30_min_to_5_hr,Part 3: Research Methods II
8edb231eaa72079a55b23ddecd371f24dfa3d18f3ea10b59d4cb0e5db7e43084,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/b571f0096c556dea4992e4e858fcfc47/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part_2_-_Quiz_2_answers.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/a702e216808a47b2ae5bee19d5b80dff/?child=last,f,audit,30_min_to_5_hr,Part 2: Research Methods I
8edb231eaa72079a55b23ddecd371f24dfa3d18f3ea10b59d4cb0e5db7e43084,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/9f7cb071c221b85373c65243d4d3a7c4/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part3_Quiz3_answers_updated_Oct27_2016.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/88ebd7b2914a4e05b41174bdb11a9da9/?child=last,f,audit,30_min_to_5_hr,Part 3: Research Methods II
5ef4aedcace340a1fb7333ad1783c22e6ed86ed923327f0b561a0f5984f62933,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,m,verified,under_30_min,Part 1: What Is Psychology?
6dcb78900a256fcd646f5989e4e56eb80647a20a969a5fcef0c19e3bbd780120,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
d1488449eae378da8175e65240f96726b22f05637f0489c91728e63f3a7ef002,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/b571f0096c556dea4992e4e858fcfc47/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part_2_-_Quiz_2_answers.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/a702e216808a47b2ae5bee19d5b80dff/,NA,audit,over_5_hr,Part 2: Research Methods I
9ce5fb0fe2571d5d4eb85f87c2dbb1b684a2b61f7f86d98267ef65d07e2f0b3f,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,under_30_min,Part 1: What Is Psychology?
5b82ed417eade8d87ec3566552ea6f8734f213d1c84d9401427ea87a5b6253e1,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/e6a98cfb2e5748e3b76f5c51251ef9d7/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Creating_scatterplots_in_excel.xlsx"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/3db61e58647d4102aa86b308892ea2a9/?child=first,NA,audit,30_min_to_5_hr,Part 3: Research Methods II
5b82ed417eade8d87ec3566552ea6f8734f213d1c84d9401427ea87a5b6253e1,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/7bbf5e7db7b14bd5af987ba913855eb5/?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40sequential%2Bblock%407bbf5e7db7b14bd5af987ba913855eb5,NA,audit,30_min_to_5_hr,Part 2: Research Methods I
d72c4e566607568525d03b31e536b9a9149fb77684742d8e1a1b2ce74c2fea9c,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/b571f0096c556dea4992e4e858fcfc47/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part_2_-_Quiz_2_answers.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/a702e216808a47b2ae5bee19d5b80dff/?child=first,m,audit,30_min_to_5_hr,Part 2: Research Methods I
f1f418323479194d0c84f3ef4307f08c712a8400afac7f1fd62f24fde73bea2e,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
f1f418323479194d0c84f3ef4307f08c712a8400afac7f1fd62f24fde73bea2e,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40sequential%2Bblock%40bae4586b8df44807816169824403920c,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
f1f418323479194d0c84f3ef4307f08c712a8400afac7f1fd62f24fde73bea2e,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40sequential%2Bblock%40d469bbfa19454aaf934f4c4c54da6f87,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
2176ed4b842249d48e44b1638b32a8684e47acd3cfae58c119389bd5af734390,"{""target_url"": ""http://openstaxcollege.org/l/cogpsys"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,under_30_min,Part 1: What Is Psychology?
528d2cd69ff26b70470b2d1372cb5cbb4489f7c1f18d491d94ee1022280746ad,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/1?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40vertical%2Bblock%407e6d9c005aab446a8f567073e665a676,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
528d2cd69ff26b70470b2d1372cb5cbb4489f7c1f18d491d94ee1022280746ad,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/1?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40vertical%2Bblock%407e6d9c005aab446a8f567073e665a676,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
eb1e663e1a92642d9b834598f1886a6a15a6dfe62b553c518a0f4be241f69626,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/2c668324e4ccf262863551db271c7890/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part_1_-_Quiz_1_answers.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/db858e37ff5f4e87855059df798ca960/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
12948628c3279f212aa62af331303f1a8054fbad8a04467a4ba24fe295f173a1,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/ad01f0b0e4bc0bfa0e7d19e46e32f9f9/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Methods_Experimentation.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/56789f7e0f594251a7e340753cb357e4/,f,audit,30_min_to_5_hr,Part 3: Research Methods II
96a4641eb007e5509c14ee7851ba81ae5738159b8ca34a0a12a15be6b729e703,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,m,verified,under_30_min,Part 1: What Is Psychology?
fa2ea922e765de187bb5aef837ba56f621e5b7cf1f12a6d2d19274b91d0a24c0,"{""target_url"": ""http://openstaxcollege.org/l/psycmajor"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/2?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40vertical%2Bblock%40f2e057aeeffb48fda87e752ac05d3faf,NA,audit,under_30_min,Part 1: What Is Psychology?
eb1e663e1a92642d9b834598f1886a6a15a6dfe62b553c518a0f4be241f69626,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
8862de1d04c90b16bd3572fa77e2c66660bf4f4c9cdad6112833edaee55463f4,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40sequential%2Bblock%40d469bbfa19454aaf934f4c4c54da6f87,NA,audit,30_min_to_5_hr,Part 1: What Is Psychology?
8b7cabcc634df9d9cc7a3867e3d47b9c23ce7a358bb0d2af9e94723345fb1ff8,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,f,audit,under_30_min,Part 1: What Is Psychology?
