category,index,url_name,name,gformat,due,start,module_id,course_id,path,data_ytid,data_weight,data_group_id_to_child,data_user_partition_id,data_itype,data_num_items,data_has_solution,data_has_image,chapter_mid,graded,parent,is_split,split_url_name
lti,19,11c58261830f481caa8aac9c4cd8acda,11c58261830f481caa8aac9c4cd8acda,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/lti/11c58261830f481caa8aac9c4cd8acda,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/9c66f60def2b43e0a61b6065bec3aeca/1/3,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,ab416c2cfefa4f55b9e3de7fae70a4b2,False,NA
html,5,f5e50b606a5641f1b0388386013c140f,Syllabus,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/8024ad96ea0d4ec3b9ff891a8dca096b/1,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/8024ad96ea0d4ec3b9ff891a8dca096b/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,432fccb1c63d47edbbc56751ffa0795a,False,NA
html,8,d92b85d4a1cf4a06b5674b903175135b,Course Outline,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/729ef939f7894d109f2d5b52a0153c55/1,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/729ef939f7894d109f2d5b52a0153c55/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,287f1f2472874cdf8c679d0c6dcf1957,False,NA
html,11,6a525b0516604d33b321e192a2e6dd0d,Getting Started,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/4f7d8ba71271444a946b35623d892125/1,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/4f7d8ba71271444a946b35623d892125/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,a5eca5d15b644228bdbc33dbaf4d1f29,False,NA
html,14,b9471b67d97e427591988ea95e177fd9,Course Team,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/134a9f0b1c4b45228334ca553992e493/1,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/134a9f0b1c4b45228334ca553992e493/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,707418a295054ccf9fd9788b55b97109,False,NA
html,17,84dd270f0c9847e2afe7a79bd7ba6540,Introduce Yourself!,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/9c66f60def2b43e0a61b6065bec3aeca/1,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/9c66f60def2b43e0a61b6065bec3aeca/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,ab416c2cfefa4f55b9e3de7fae70a4b2,False,NA
html,18,2b79447ce35e411a9093e0d642f9b7d7,For the Course Team,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/9c66f60def2b43e0a61b6065bec3aeca/1,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/9c66f60def2b43e0a61b6065bec3aeca/1/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,ab416c2cfefa4f55b9e3de7fae70a4b2,False,NA
html,22,03031b64499f4573bc51c3a6c8128163,Course Questions,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/3fcef04e24654461b38069a186653b5b/1,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/3fcef04e24654461b38069a186653b5b/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,da9f5bda752343ee802e99bf4e6895d2,False,NA
html,25,37a4c619b9764beea0590f6d437013c5,Pre-Course Survey,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/2fc09109b8a14ba2b35bb11997cedc5e/1,UBCx/PSYC.1x/3T2016,/5172164dac324a3f846d193eecd559e0/2fc09109b8a14ba2b35bb11997cedc5e/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/5172164dac324a3f846d193eecd559e0,None,a63aca98803749888a38e97034478897,False,NA
html,29,4529b90729ac497a93ac53679f9ef14e,Introduction to Part 1,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/bae4586b8df44807816169824403920c/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,25f621d6ef1a465e9d945e569b806a1f,False,NA
html,57,e9b615e5beaf4e9a9d30ca94515eb431,What Is Psychology: Learning Goals,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/bd9c75529bb94bd2b11e3a38cd5c1be1/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/bd9c75529bb94bd2b11e3a38cd5c1be1/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,f82a11eca3e4462080594c08b189cd3e,False,NA
html,60,849651b6f9d6485f91d01eb9e0519a66,Lecture Slides,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/bd9c75529bb94bd2b11e3a38cd5c1be1/2,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/bd9c75529bb94bd2b11e3a38cd5c1be1/2/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,0a1840bc555742a2be6c73d783b542af,False,NA
html,61,1a0bdf8e5f8c48e5869eb120f676338d,Discussion Instructions,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/bd9c75529bb94bd2b11e3a38cd5c1be1/2,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/bd9c75529bb94bd2b11e3a38cd5c1be1/2/3,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,0a1840bc555742a2be6c73d783b542af,False,NA
html,63,e015ac54886544a2a954c88e1c22c2c0,Glossary of Terms,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/bd9c75529bb94bd2b11e3a38cd5c1be1/3,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/bd9c75529bb94bd2b11e3a38cd5c1be1/3/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,123eacf3c78f45b4ad467db40edcc6a4,False,NA
html,110,11c1c816401b4085b61b4f576fa6bc78,Web Resources,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/79881c6fdd5f442d849aeb75d28c6ca8/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/79881c6fdd5f442d849aeb75d28c6ca8/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,c63d795497ae4081827f16bcd33473b4,False,NA
html,136,4ba78ff5ae824fbfbdd8d822972c1412,Part 1 Quiz Answers,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/db858e37ff5f4e87855059df798ca960/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/db858e37ff5f4e87855059df798ca960/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,e933873e87094823a5319eee63967f20,False,NA
html,139,57eb5ab907eb4386b0154db60f784906,Introduction,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/f603bfe0ace24a5badab451b72b7843e/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,c5f870e090c34894849016dc42d558a4,False,NA
html,141,9314ecbf56834aaf80d054aa73f322e3,Quiz Follow Up,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/f603bfe0ace24a5badab451b72b7843e/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/1/3,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,c5f870e090c34894849016dc42d558a4,False,NA
html,144,1442bdb4c16d445aa943696796aa3f39,Check Your Understanding,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/f603bfe0ace24a5badab451b72b7843e/2,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/2/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,5d2a6841f162420fbd04ffa2f562f001,False,NA
html,151,44b8a6d58df94e1190f15b0752951675,Neuroplasticity,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/f603bfe0ace24a5badab451b72b7843e/3,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/3/2,ELpfYCZa87g,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,a003cbdf9acc4eeebd81576798f8eb2d,False,NA
html,152,6443ae008b264306a29997b8f2e2661f,Check Your Understanding,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/f603bfe0ace24a5badab451b72b7843e/3,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/3/3,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,a003cbdf9acc4eeebd81576798f8eb2d,False,NA
html,159,6d978013e9e04fe79de61c6584a2df28,You Can Learn Anything,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/f603bfe0ace24a5badab451b72b7843e/4,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/4/2,JC82Il2cjqA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,8796205ca0e147ab8b3327cac7cea4ce,False,NA
html,162,44af8483b0044315a58eb95450239cdb,Share Your Story,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/f603bfe0ace24a5badab451b72b7843e/5,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/5/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,1f36fed5380446f58a011dc923445b39,False,NA
html,165,c4551be5c7d84ca5b80c5f9e31f5c5b9,Your Opinions,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/f603bfe0ace24a5badab451b72b7843e/6,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/6/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,9d14abd1805546e9a954d212bfe91595,False,NA
html,168,f7b699ca51804285bf49e576c1fcfd63,Part 1: General Discussion,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/eca39484090446edb4b18e3389891030/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/eca39484090446edb4b18e3389891030/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,876e6407cfa04b53bc97e3bb15d32350,False,NA
html,169,95e5cbbabc85466b9ac8d02a1eeb30be,Part 1: AP Psych Teachers General Discussion,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/eca39484090446edb4b18e3389891030/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/eca39484090446edb4b18e3389891030/1/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,876e6407cfa04b53bc97e3bb15d32350,False,NA
html,170,56ea4e52009c455cab3552eafeab2765,Raw HTML,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/eca39484090446edb4b18e3389891030/1,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/eca39484090446edb4b18e3389891030/1/3,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,876e6407cfa04b53bc97e3bb15d32350,False,NA
html,174,91d21d86019b4fb2acc2188a8f1593bd,Introduction to Part 2,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/0a9f7e4a913144d5b4de1872ba2a3e23/1,UBCx/PSYC.1x/3T2016,/c080216c47394f9591d9b36683747441/0a9f7e4a913144d5b4de1872ba2a3e23/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/c080216c47394f9591d9b36683747441,None,83a9857fc1f84a5b86bac48285e52f9e,False,NA
html,257,fa14f7e33db94269b541692817bc730e,Web Resources,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/9a9ac5d785404130bd8efaac71f7ffcb/1,UBCx/PSYC.1x/3T2016,/c080216c47394f9591d9b36683747441/9a9ac5d785404130bd8efaac71f7ffcb/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/c080216c47394f9591d9b36683747441,None,f5e3fe4f61f14568892d4d6a51ca71b1,False,NA
html,283,79f868f2429e4f93982cd6147160e346,Part 2 Quiz Answers,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/a702e216808a47b2ae5bee19d5b80dff/1,UBCx/PSYC.1x/3T2016,/c080216c47394f9591d9b36683747441/a702e216808a47b2ae5bee19d5b80dff/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/c080216c47394f9591d9b36683747441,None,53b2269798fc46c59f5ed3b9987d043a,False,NA
html,286,b411e88009014f5c8d52a78facf49089,Part 2: General Discussion,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/d40ac320d7d54012977f2679d47a85d5/1,UBCx/PSYC.1x/3T2016,/c080216c47394f9591d9b36683747441/d40ac320d7d54012977f2679d47a85d5/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/c080216c47394f9591d9b36683747441,None,5656c6528a9441ac9b250b7e9028f9ce,False,NA
html,287,d5764cdbe1334a8e84af32a3a5721765,Part 2: AP Psych Teachers General Discussion,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/d40ac320d7d54012977f2679d47a85d5/1,UBCx/PSYC.1x/3T2016,/c080216c47394f9591d9b36683747441/d40ac320d7d54012977f2679d47a85d5/1/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/c080216c47394f9591d9b36683747441,None,5656c6528a9441ac9b250b7e9028f9ce,False,NA
html,291,1622b60978084d44a5bed6f087b991a0,Introduction to Part 3,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/11f693e669df4579add6d3a7448331fc/1,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/11f693e669df4579add6d3a7448331fc/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,053c9331c0a742fab7288410a048ad92,False,NA
html,351,97c847ff77ea4f6ea79f6bba68330999,97c847ff77ea4f6ea79f6bba68330999,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/3db61e58647d4102aa86b308892ea2a9/1,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/3db61e58647d4102aa86b308892ea2a9/1/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,b767f2004754407388469f8992aeec5c,False,NA
html,389,8be7486e4a1743f7b0e9a5c45e73305e,Web Resources,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/4b586c1f090e4d29b4d768bfc4e7f9c5/1,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/4b586c1f090e4d29b4d768bfc4e7f9c5/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,0ef59f08b4a7454a964a61568e1c3ef0,False,NA
html,415,5adfb6f3cd154e8d967e2ab8d9612057,Part 3 Quiz Answers,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/88ebd7b2914a4e05b41174bdb11a9da9/1,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/88ebd7b2914a4e05b41174bdb11a9da9/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,e0a7ba60c1bd4e3e80a66645b134bc8a,False,NA
html,418,9e112b4c51914fdbbb8a66c6687239a7,Part 3: General Discussion,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/10a346efa2ae4a0a84b7a1ef25273c7e/1,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/10a346efa2ae4a0a84b7a1ef25273c7e/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,efe188da9b934861b085ca325659a22c,False,NA
html,419,e380b80e29fc4cea9d57cf263f92e400,Part 3: AP Psych Teachers General Discussion,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/10a346efa2ae4a0a84b7a1ef25273c7e/1,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/10a346efa2ae4a0a84b7a1ef25273c7e/1/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,efe188da9b934861b085ca325659a22c,False,NA
html,536,d0b1d532038d4171ab75338752f2e4e2,Please refresh the page now,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/3fb99b761c4e495784fb02390d4c1c3b/1,UBCx/PSYC.1x/3T2016,/4d6255b47eb04127825acb168a27f72d/3fb99b761c4e495784fb02390d4c1c3b/1/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/4d6255b47eb04127825acb168a27f72d,None,d966a757f5714d1d91709809e0a26882,False,NA
html,540,2c5ef408ae4e4774b9daacd56b048d8a,Download the Slides,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/ea6c72084e074d3f9f15e3ffc0517984/1,UBCx/PSYC.1x/3T2016,/4d6255b47eb04127825acb168a27f72d/ea6c72084e074d3f9f15e3ffc0517984/1/2,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/4d6255b47eb04127825acb168a27f72d,None,e2c19e2d4c0b449d99bca8bb04f175f8,False,NA
html,544,0be618b7b4e7411db433602bb70b72a9,Course Conclusion,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/ca09fc70356e4db28830148e0ae2b619/1,UBCx/PSYC.1x/3T2016,/7d40848038a74a5e984cb3f54518eea3/ca09fc70356e4db28830148e0ae2b619/1/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/7d40848038a74a5e984cb3f54518eea3,None,d10636e4888e49ceb869e88d6d59f5de,False,NA
html,546,ab76af58a4884d9595eb347734625464,End of Course Survey,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/ca09fc70356e4db28830148e0ae2b619/2,UBCx/PSYC.1x/3T2016,/7d40848038a74a5e984cb3f54518eea3/ca09fc70356e4db28830148e0ae2b619/2/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/7d40848038a74a5e984cb3f54518eea3,None,44f519196c664d35b912c8a58c652eef,False,NA
html,548,c5459bfa4dec48f1af9859d63419f680,Course 2 Registration,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/sequential/ca09fc70356e4db28830148e0ae2b619/3,UBCx/PSYC.1x/3T2016,/7d40848038a74a5e984cb3f54518eea3/ca09fc70356e4db28830148e0ae2b619/3/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/7d40848038a74a5e984cb3f54518eea3,None,83c0bec7dbaf44c1b9647682536a2c0d,False,NA
video,31,9e64391ce38142ba9845e1d081148d64,Part 1 Introduction Video,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/9e64391ce38142ba9845e1d081148d64,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/2/1,1.00:xtZnVdUpcVs,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,fef03af9a05147ca8eff3f2e90c0a0b0,False,NA
video,59,87705fd28fcf403f9c877a4df5ec1d05,"Part 1, Lecture 1: What Is Psychology?",NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/87705fd28fcf403f9c877a4df5ec1d05,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/bd9c75529bb94bd2b11e3a38cd5c1be1/2/1,1.00:YRoNVlyolyc,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,0a1840bc555742a2be6c73d783b542af,False,NA
video,140,8834de240b21430898fd831c99f254d7,Quiz 1 Follow-Up: Introduction,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/8834de240b21430898fd831c99f254d7,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/1/2,1.00:-gS08-lYJrQ,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,c5f870e090c34894849016dc42d558a4,False,NA
video,143,b3cd46192a2441db9c42822a655f6b01,Growing Your Brain Power,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/b3cd46192a2441db9c42822a655f6b01,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/2/1,NA,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,5d2a6841f162420fbd04ffa2f562f001,False,NA
video,150,da7fa03c3dec4d1f9c4ad3f2e92cf4e8,Struggle => Strength,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/da7fa03c3dec4d1f9c4ad3f2e92cf4e8,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/3/1,1.00:qg8CwSV615M,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,a003cbdf9acc4eeebd81576798f8eb2d,False,NA
video,158,5820f0a88345476795333b2318d05bac,Learning takes effort,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/5820f0a88345476795333b2318d05bac,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/4/1,1.00:LblBYQOfJg8,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,8796205ca0e147ab8b3327cac7cea4ce,False,NA
video,161,21e540d0301240cb83adb3fad1831ed0,Writing About Your Experience,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/21e540d0301240cb83adb3fad1831ed0,UBCx/PSYC.1x/3T2016,/9343693e210b4e8ca7c0482fdc166d27/f603bfe0ace24a5badab451b72b7843e/5/1,1.00:IofL2L6tvO0,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/9343693e210b4e8ca7c0482fdc166d27,None,1f36fed5380446f58a011dc923445b39,False,NA
video,176,55be59be4a7244249699f82ac7e438d6,Part 2 Introduction Video,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/55be59be4a7244249699f82ac7e438d6,UBCx/PSYC.1x/3T2016,/c080216c47394f9591d9b36683747441/0a9f7e4a913144d5b4de1872ba2a3e23/2/1,1.00:5ILFSkmlWPU,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/c080216c47394f9591d9b36683747441,None,4886861d089943afb7efedaf4a0c8756,False,NA
video,293,3ad2be4a6ea340f1bf31e746912b290e,Part 3 Introduction Video,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/3ad2be4a6ea340f1bf31e746912b290e,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/11f693e669df4579add6d3a7448331fc/2/1,1.00:RUnsIjJguVY,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,b49eca2c74194721bed39503a9c1e558,False,NA
video,350,c7631c23686e4412ad5aef2f1d8a0967,Demonstrating Scatterplots,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/c7631c23686e4412ad5aef2f1d8a0967,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/3db61e58647d4102aa86b308892ea2a9/1/1,1.00:7EIinQedScU,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,b767f2004754407388469f8992aeec5c,False,NA
video,381,3aa13375219f48a091e1b5f759f2d7ea,Using Deception in Psychological Research,NA,NA,2016-09-13T09:00:00Z,UBCx/PSYC.1x/video/3aa13375219f48a091e1b5f759f2d7ea,UBCx/PSYC.1x/3T2016,/2015cee924c3472cb8c3e6ec83b13077/af0c4006082545f79ac3e850e479e0ef/1/1,1.00:kF4-dSeG8fs,NA,NA,NA,NA,NA,NA,NA,UBCx/PSYC.1x/chapter/2015cee924c3472cb8c3e6ec83b13077,None,76391c4d633d49d4bad20eabf6aa003f,False,NA
